,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
23895,SWE,Sweden,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2022,"Rate per 100,000 population","26,31373534",CTS
24003,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","0,310284238",CTS
24004,AZE,Azerbaijan,Asia,Western Asia,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","0,270183791",CTS
24005,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","7,589394769",CTS
24006,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","60,6389544",CTS
24007,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","0,005296205",CTS
24008,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","0,393302475",CTS
24009,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","8,019074477",CTS
24010,DNK,Denmark,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","15,95649949",CTS
24011,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","2,144386735",NGO/CTS
24012,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","16,38059309",CTS
24013,FIN,Finland,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","13,09116818",CTS
24014,FRA,France,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","179,5991624",CTS
24015,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","153,2821242",CTS
24016,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","1,2251137",CTS
24017,ITA,Italy,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","78,05749222",CTS
24018,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","77,35526423",CTS
24019,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","0,85684268",CTS
24020,LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","2,03477725",CTS
24021,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","16,96295047",CTS
24022,MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","0,122975894",CTS
24023,NOR,Norway,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","13,38488714",CTS
24024,POL,Poland,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","6,437564857",CTS
24025,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population",0,CTS
24026,SWE,Sweden,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population","21,11838914",CTS
24027,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","0,375696752",CTS
24028,AZE,Azerbaijan,Asia,Western Asia,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","0,326466651",CTS
24029,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","1,415324664",CTS
24030,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","41,77401085",CTS
24031,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","0,005245994",CTS
24032,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","0,620317607",CTS
24033,CZE,Czechia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","7,991063483",CTS
24034,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","8,653626278",CTS
24035,DNK,Denmark,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","16,69876655",CTS
24036,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","2,686314161",NGO/CTS
24037,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","12,18165489",CTS
24038,FIN,Finland,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","10,50581197",CTS
24039,FRA,France,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","160,1765512",CTS
24040,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","143,6372432",CTS
24041,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","1,473933953",CTS
24042,ITA,Italy,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","62,81982214",CTS
24043,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","89,53826743",CTS
24044,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","0,600373032",CTS
24045,LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","1,470671862",CTS
24046,MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","27,05638401",CTS
24047,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","14,38887991",CTS
24048,MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","0,060304865",CTS
24049,NOR,Norway,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","10,91227766",CTS
24050,PAN,Panama,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","18,87648996",PPR
24051,POL,Poland,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","5,953173077",CTS
24052,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population",0,CTS
24053,SWE,Sweden,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population","19,20417063",CTS
24054,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","0,066210959",CTS
24055,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","49,14527253",CTS
24056,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population",0,CTS
24057,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","0,799558278",CTS
24058,CZE,Czechia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","6,917467674",CTS
24059,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","7,497414954",CTS
24060,DNK,Denmark,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","15,73714415",CTS
24061,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","2,529061628",NGO/CTS
24062,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","13,85079702",CTS
24063,FIN,Finland,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","12,53138648",CTS
24064,FRA,France,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","177,6116561",CTS
24065,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","1,104024554",CTS
24066,ITA,Italy,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","62,04088224",CTS
24067,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","16,26578289",CTS
24068,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","0,338086148",CTS
24069,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","25,91096199",CTS
24070,NOR,Norway,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","11,0925944",CTS
24071,POL,Poland,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","5,236718638",CTS
24072,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population",0,CTS
24073,SWE,Sweden,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2021,"Rate per 100,000 population","16,63271142",CTS
24074,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","0,264409782",CTS
24075,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","257,5356469",CTS
24076,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","69,00910033",CTS
24077,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population",0,CTS
24078,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","0,545449959",CTS
24079,CZE,Czechia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","7,944387037",CTS
24080,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","11,84603488",CTS
24081,DNK,Denmark,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","24,49459596",CTS
24082,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","2,57392919",NGO/CTS
24083,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","17,00648888",CTS
24084,FIN,Finland,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","11,38090516",CTS
24085,FRA,France,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","192,8635313",CTS
24086,HND,Honduras,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","10,14421531",CTS
24087,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","1,015809134",CTS
24088,IRL,Ireland,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","1,539300108",CTS
24089,ITA,Italy,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","65,43113064",CTS
24090,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","68,9753109",CTS
24091,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","0,479979539",CTS
24092,MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","31,18415542",CTS
24093,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","40,79518939",CTS
24094,NOR,Norway,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","11,96036735",CTS
24095,POL,Poland,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","5,315767405",CTS
24096,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population",0,CTS
24097,SWE,Sweden,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2022,"Rate per 100,000 population","17,10387614",CTS
24219,AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","9,961110331",CTS
24220,AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","3,411212771",CTS
24221,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","1,690218167",CTS
24222,CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","6,646588498",CTS
24223,CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","2,092534214",CTS
24224,DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","2,162171122",CTS
24225,ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,631954256",CTS
24226,FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","1,027236817",CTS
24227,FRA,France,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","7,218720686",CTS
24228,GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,057857551",CTS
24229,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population",0,CTS
24230,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","2,036550999",CTS
24231,HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,547945205",CTS
24232,HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,277861314",CTS
24233,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population",0,CTS
24234,LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,375407787",CTS
24235,LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,904464266",CTS
24236,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","2,095208463",CTS
24237,MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,124525635",CTS
24238,PAN,Panama,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","1,368891792",PPR
24239,ROU,Romania,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,476145633",CTS
24240,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","1,837904201",CTS
24241,SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,938768981",CTS
24242,SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","0,472557633",CTS
24243,SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population","1,394439209",CTS
24244,AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","11,09260947",CTS
24245,AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","2,760759432",CTS
24246,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","2,002577985",CTS
24247,CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","6,62893908",CTS
24248,CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","2,169852812",CTS
24249,CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,713255074",CTS
24250,DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","2,551351047",CTS
24251,ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,710816652",CTS
24252,FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","1,281573391",CTS
24253,FRA,France,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","7,505731059",CTS
24254,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,011630234",CTS
24255,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","5,129526968",CTS
24256,HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,250795649",CTS
24257,HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,556446464",CTS
24258,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population",0,CTS
24259,LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population",0,CTS
24260,LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,684064713",CTS
24261,MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,027063664",CTS
24262,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","1,898113952",CTS
24263,MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population",0,CTS
24264,OMN,Oman,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,106353373",CTS
24265,PAN,Panama,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,651504907",PPR
24266,ROU,Romania,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,297687204",CTS
24267,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","1,834904623",CTS
24268,SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,750561702",CTS
24269,SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","0,658515499",CTS
24270,SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population","1,628649828",CTS
24271,AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","9,947349766",CTS
24272,AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","2,505060792",CTS
24273,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","3,076489213",CTS
24274,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population",0,CTS
24275,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","1,601043947",CTS
24276,CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","7,842824522",CTS
24277,CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","2,387580871",CTS
24278,COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,240013453",CTS
24279,CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,676141796",CTS
